CH1;CH2;PPG
145.31013;127.512024;586.9023
145.31645;127.525375;586.9006
145.32118;127.52549;586.90674
145.32451;127.52735;586.9107
145.32458;127.52957;586.91797
145.32497;127.53961;586.9272
145.33195;127.54857;586.9383
145.33464;127.55377;586.95056
145.33629;127.568;586.9678
145.33533;127.573326;586.9885
145.33774;127.57511;587.01575
145.33607;127.57938;587.04626
145.34521;127.59058;587.07886
145.36253;127.599236;587.11993
145.36604;127.61316;587.16046
145.37807;127.62951;587.2106
145.3932;127.653435;587.26483
145.4041;127.673904;587.3228
145.40942;127.68619;587.38464
145.40872;127.689575;587.4527
145.40771;127.69024;587.52423
145.40372;127.68705;587.5969
145.41237;127.700066;587.66833
145.42198;127.7149;587.74
145.42685;127.724365;587.81287
145.42679;127.735756;587.8835
145.43185;127.74529;587.9511
145.43932;127.75158;588.01483
145.43648;127.75204;588.0749
145.4324;127.75056;588.1326
145.43423;127.75311;588.1847
145.4432;127.77455;588.23334
145.44954;127.78556;588.2801
145.45581;127.79247;588.3248
145.45956;127.80487;588.3644
145.45233;127.80175;588.4043
145.44254;127.794495;588.44055
145.44072;127.79841;588.47534
145.4448;127.80435;588.5086
145.45195;127.817535;588.5406
145.45805;127.826904;588.56934
145.46407;127.83479;588.598
145.46634;127.84407;588.62427
145.46063;127.842804;588.64954
145.46289;127.843185;588.67163
145.46764;127.846214;588.6942
145.47102;127.85105;588.7147
145.4821;127.86243;588.73364
145.49677;127.87225;588.7506
145.49269;127.87547;588.76624
145.48022;127.86758;588.78217
145.47487;127.861015;588.79565
145.46582;127.84867;588.80774
145.46115;127.83668;588.8191
145.46335;127.82796;588.8306
145.46657;127.823875;588.8382
145.46085;127.81766;588.84656
145.46478;127.81572;588.8528
145.4589;127.80273;588.8593
145.4436;127.78149;588.86475
145.43698;127.767365;588.8703
145.43936;127.75614;588.87476
145.43793;127.74525;588.8756
145.43729;127.7374;588.87683
145.43727;127.727554;588.8792
145.43416;127.71835;588.87964
145.43057;127.702705;588.8798
145.4283;127.69245;588.87964
145.42738;127.68163;588.87665
145.42017;127.660706;588.8738
145.40851;127.639694;588.87164
145.40146;127.62372;588.8689
145.40028;127.61266;588.86755
145.40279;127.60214;588.86224
145.3994;127.58777;588.85815
145.39362;127.57251;588.8543
145.39099;127.56066;588.84894
145.38472;127.54574;588.84314
145.3856;127.53498;588.83813
145.38371;127.52065;588.83234
145.3818;127.51062;588.82874
145.38052;127.509636;588.82117
145.37526;127.50296;588.8122
145.3735;127.49338;588.80597
145.36865;127.48646;588.7976
145.35832;127.46994;588.7905
145.34381;127.44998;588.78406
145.33946;127.43764;588.77423
145.33879;127.43591;588.7643
145.32814;127.42874;588.7573
145.32785;127.42805;588.74774
145.33148;127.42531;588.7372
145.33081;127.42047;588.72833
145.32385;127.416275;588.7195
145.32101;127.408615;588.7114
145.31978;127.405785;588.7036
145.31721;127.3977;588.69556
145.31195;127.39303;588.6908
145.31651;127.39562;588.6817
145.31836;127.3993;588.67175
145.31636;127.40271;588.6601
145.31436;127.39976;588.66345
145.30913;127.392265;588.6573
145.30563;127.38184;588.6328
145.30013;127.372665;588.62823
145.29826;127.373314;588.61633
145.30191;127.38116;588.59955
145.30692;127.3878;588.594
145.30916;127.392845;588.5923
145.3111;127.39351;588.5845
145.3058;127.38995;588.5849
145.29865;127.38036;588.5577
145.29504;127.369545;588.5423
145.29433;127.364914;588.5414
145.28482;127.35615;588.52374
145.27927;127.35008;588.51483
145.2787;127.350136;588.5021
145.28017;127.35097;588.48883
145.27977;127.350494;588.47986
145.28227;127.347496;588.46954
145.27977;127.341;588.4599
145.2758;127.3422;588.45514
145.27388;127.34048;588.45087
145.27751;127.344444;588.4387
145.27295;127.33829;588.42175
145.273;127.33879;588.41486
145.2694;127.33655;588.40466
145.26389;127.32737;588.40015
145.26341;127.3261;588.38776
145.26059;127.31981;588.3665
145.25316;127.31485;588.3534
145.25647;127.31902;588.33704
145.25642;127.31492;588.3267
145.25697;127.3164;588.3124
145.26216;127.31933;588.2993
145.25693;127.31211;588.2859
145.25935;127.308365;588.272
145.2626;127.30768;588.2597
145.25203;127.30186;588.25024
145.2646;127.304054;588.23975
145.26805;127.30324;588.22534
145.26495;127.303116;588.21545
145.26245;127.30674;588.20605
145.26012;127.30364;588.1837
145.24838;127.2861;588.1748
145.24477;127.27537;588.1642
145.23474;127.26638;588.1507
145.2382;127.26662;588.1488
145.24207;127.27499;588.14484
145.24568;127.27789;588.1205
145.24332;127.27127;588.1034
145.24774;127.27701;588.096
145.24596;127.269646;588.0861
145.24384;127.26121;588.0753
145.23424;127.24924;588.0653
145.23407;127.25095;588.05945
145.22731;127.25066;588.05566
145.22609;127.244255;588.04535
145.22896;127.247086;588.0379
145.22968;127.24797;588.03375
145.22862;127.24373;588.0277
145.2199;127.23143;588.0265
145.21573;127.22428;588.02423
145.21527;127.22408;588.02045
145.2202;127.22663;588.0149
145.22467;127.229805;588.0105
145.22574;127.23188;588.0041
145.2257;127.23069;588.0062
145.21497;127.22285;588.0056
145.21146;127.214836;588.009
145.20718;127.208275;588.017
145.20505;127.20518;588.01294
145.20538;127.206795;588.01355
145.21129;127.214935;588.01434
145.21217;127.2202;588.0199
145.19632;127.206894;588.02435
145.1817;127.19586;588.0299
145.18271;127.187294;588.0415
145.17131;127.16927;588.0485
145.16151;127.157616;588.04803
145.15802;127.150795;588.0496
145.16144;127.1527;588.0538
145.16246;127.15747;588.0595
145.16151;127.15637;588.0664
145.1606;127.15063;588.0762
145.16728;127.15487;588.08014
145.16733;127.1492;588.09015
145.16011;127.14019;588.1004
145.15907;127.137825;588.1076
145.1597;127.14366;588.11395
145.16394;127.14948;588.1235
145.16847;127.15337;588.1357
145.17072;127.155945;588.1415
145.17328;127.152725;588.1488
145.16644;127.14348;588.1578
145.15941;127.1377;588.16895
145.15285;127.13382;588.17896
145.15292;127.13062;588.18756
145.16116;127.1399;588.1985
145.1625;127.145386;588.205
145.16632;127.15237;588.21375
145.1755;127.16026;588.22253
145.15932;127.143;588.22766
145.15054;127.13134;588.2379
145.14854;127.12781;588.2453
145.14816;127.134895;588.25
145.15285;127.14207;588.2555
145.15254;127.14651;588.2622
145.16318;127.15657;588.26654
145.16173;127.152916;588.2692
145.14919;127.141945;588.273
145.14232;127.13024;588.279
145.13628;127.11771;588.28253
145.13025;127.11076;588.2849
145.12851;127.106544;588.2857
145.1339;127.11046;588.2906
145.13724;127.11737;588.2964
145.1515;127.13198;588.29376
145.1466;127.128716;588.2959
145.13326;127.11636;588.3011
145.12802;127.11294;588.30084
145.1314;127.11427;588.3011
145.12982;127.115105;588.3036
145.12956;127.115395;588.30554
145.13593;127.116516;588.3064
145.14137;127.12314;588.3056
145.1467;127.132034;588.3007
145.15042;127.12943;588.29504
145.14485;127.12817;588.28925
145.13898;127.12728;588.28925
145.13986;127.1352;588.28577
145.14532;127.1409;588.28296
145.14325;127.13392;588.2805
145.1516;127.134125;588.2822
145.15694;127.13859;588.2839
145.15619;127.13568;588.2779
145.15016;127.125854;588.26953
145.15614;127.122734;588.2678
145.16986;127.130226;588.26166
145.18245;127.14167;588.24854
145.19124;127.151054;588.2423
145.19073;127.15855;588.2362
145.1903;127.171745;588.2285
145.18643;127.17955;588.2198
145.18416;127.180176;588.21313
145.17877;127.18544;588.20685
145.16331;127.17385;588.2025
145.15886;127.1666;588.1934
145.16557;127.17383;588.1896
145.1625;127.16941;588.1809
145.16226;127.164406;588.1663
145.16386;127.16076;588.15344
145.15384;127.14796;588.14404
145.14539;127.13306;588.13696
145.144;127.11616;588.1311
145.14894;127.111786;588.12634
145.16678;127.12573;588.1119
145.17432;127.13527;588.0975
145.16843;127.133514;588.08844
145.17001;127.13539;588.0778
145.16432;127.12848;588.0672
145.14787;127.10741;588.05316
145.13068;127.08709;588.04333
145.11812;127.07786;588.02875
145.11652;127.07519;588.0169
145.10878;127.062584;588.0051
145.09807;127.05695;587.99414
145.09622;127.05574;587.982
145.07715;127.02808;587.9687
145.05312;126.99301;587.9547
145.04591;126.97861;587.93933
145.03552;126.973175;587.92847
145.02577;126.972786;587.9174
145.02115;126.9743;587.9035
145.0218;126.97243;587.89233
145.01543;126.967064;587.8817
145.00652;126.96061;587.8661
144.9891;126.94617;587.852
144.97693;126.934456;587.8417
144.9734;126.92582;587.8376
144.96806;126.91831;587.82935
144.96664;126.9217;587.814
144.96384;126.92032;587.80804
144.9604;126.92151;587.79803
144.9513;126.91938;587.77234
144.94836;126.914764;587.761
144.94435;126.908394;587.74207
144.94026;126.903984;587.7269
144.94179;126.90083;587.7249
144.93422;126.90284;587.7138
144.94112;126.910614;587.69257
144.93945;126.91114;587.68146
144.94344;126.91243;587.66675
144.93947;126.90158;587.65607
144.93556;126.89261;587.64594
144.9311;126.888916;587.6371
144.92528;126.88386;587.6338
144.93404;126.88946;587.6192
144.94582;126.90351;587.5962
144.93478;126.89566;587.5747
144.93446;126.89864;587.56036
144.93945;126.9052;587.5606
144.94006;126.901;587.55457
144.94353;126.90513;587.53796
144.9415;126.89962;587.52576
144.94054;126.90267;587.5177
144.93823;126.91739;587.5115
144.91621;126.90968;587.50867
144.89151;126.894806;587.47156
144.87566;126.87977;587.4634
144.86612;126.85945;587.45245
144.87125;126.85453;587.44055
144.8662;126.85654;587.4335
144.8668;126.86984;587.4212
144.89522;126.888626;587.40906
144.94212;126.926346;587.3928
145.00063;126.99429;587.3815
145.05705;127.07803;587.36957
145.10867;127.17838;587.3601
145.15219;127.32067;587.34894
145.18199;127.48935;587.3408
145.21432;127.65853;587.3297
145.25401;127.822205;587.3189
145.29706;127.97746;587.31494
145.33221;128.1359;587.31177
145.35515;128.31656;587.2965
145.3843;128.45872;587.28296
145.36269;128.5257;587.2739
145.28084;128.56113;587.26587
145.23396;128.5656;587.26184
145.20865;128.54182;587.25507
145.17076;128.4114;587.24854
145.13466;128.12224;587.2451
145.09978;127.81994;587.2283
145.05814;127.55229;587.22095
145.022;127.29959;587.2177
144.97392;127.09622;587.2086
144.9148;126.9524;587.19727
144.88928;126.93262;587.18335
144.89651;126.957985;587.17426
144.91963;126.95763;587.1687
144.96071;126.9571;587.16406
144.99829;126.973366;587.15857
145.01733;126.99082;587.1478
145.02899;127.00485;587.1417
145.03152;127.03001;587.1402
145.02525;127.04496;587.13464
145.02432;127.06265;587.13727
145.03381;127.08857;587.1201
145.02208;127.094055;587.11755
145.00871;127.09271;587.1082
145.00066;127.09281;587.10077
144.99144;127.08755;587.0969
144.9976;127.091385;587.08936
144.99991;127.09426;587.0851
144.99783;127.08952;587.0797
145.00142;127.09245;587.07135
145.00427;127.0982;587.0647
145.01071;127.10809;587.05945
145.01195;127.11488;587.0557
145.01016;127.1086;587.0548
145.01204;127.104256;587.0531
145.01656;127.10781;587.0475
145.01093;127.1017;587.0486
145.00372;127.0987;587.0474
145.01176;127.106995;587.0356
145.0189;127.11921;587.0246
145.0283;127.12903;587.02313
145.03293;127.13568;587.0301
145.03256;127.14331;587.0304
145.03525;127.14369;587.0125
145.04042;127.137634;587.00415
145.04088;127.143936;587.0067
145.05183;127.16012;587.00287
145.05693;127.16853;586.9961
145.06425;127.16877;586.99
145.06001;127.1672;586.98553
145.05199;127.16305;586.98535
145.04805;127.158325;586.99384
145.04361;127.15027;586.99445
145.04851;127.1523;586.9782
145.0547;127.16114;586.97906
145.05336;127.163284;586.9754
145.04755;127.1626;586.9636
145.04852;127.16793;586.9557
145.05693;127.176636;586.9507
145.04716;127.16982;586.95544
145.03838;127.16548;586.9482
145.03372;127.164406;586.942
145.03166;127.164696;586.93976
145.0342;127.17125;586.9391
145.02771;127.17054;586.93677
145.0331;127.17735;586.93384
145.03929;127.18782;586.92865
145.04051;127.1836;586.9239
145.03607;127.18322;586.91876
145.04327;127.1913;586.9213
145.04782;127.194;586.9276
145.04607;127.1955;586.91644
145.04395;127.19583;586.9153
145.0474;127.20088;586.9124
145.04967;127.21052;586.8964
145.05435;127.213356;586.89325
145.05145;127.2094;586.89026
145.0492;127.202126;586.8858
145.05505;127.20792;586.8843
145.05124;127.213165;586.88367
145.04254;127.209946;586.88684
145.0371;127.208374;586.8847
145.03687;127.21083;586.8708
145.03255;127.21011;586.8673
145.02563;127.20773;586.86536
145.02296;127.20637;586.86914
145.02637;127.20969;586.8643
145.0294;127.21403;586.8584
145.03587;127.22205;586.8531
145.04597;127.22968;586.8441
145.05067;127.24027;586.8408
145.05693;127.25036;586.83594
145.06004;127.250404;586.8364
145.05208;127.24845;586.8368
145.06511;127.26497;586.8313
145.07509;127.27694;586.8254
145.08235;127.28404;586.82117
145.08984;127.29604;586.818
145.09932;127.31025;586.81586
145.0859;127.30684;586.8149
145.08469;127.30511;586.8151
145.08582;127.30667;586.8153
145.08209;127.30371;586.81274
145.07959;127.30596;586.8111
145.08797;127.31432;586.8104
145.09138;127.318665;586.81104
145.09491;127.326584;586.8119
145.10175;127.33566;586.8136
145.10735;127.33765;586.8169
145.10545;127.33869;586.8211
145.10103;127.34446;586.82684
145.11354;127.34863;586.8364
145.10878;127.35875;586.84906
145.11336;127.37345;586.8621
145.12885;127.38976;586.87994
145.13672;127.39858;586.9003
145.13306;127.399605;586.9266
145.12723;127.39213;586.9562
145.1227;127.38476;586.98785
145.12787;127.383446;587.02515
145.1285;127.39031;587.0664
145.13414;127.40115;587.1114
145.1358;127.40584;587.16254
145.14487;127.42137;587.21643
145.15445;127.4338;587.275
145.15419;127.43626;587.3388
145.1555;127.43506;587.4047
145.15062;127.43325;587.4732
145.15144;127.44162;587.5436
145.15088;127.4486;587.6115
145.14825;127.454735;587.6829
145.15016;127.46198;587.7509
145.15535;127.470726;587.8176
145.15817;127.47466;587.8811
145.15758;127.47848;587.9428
145.15643;127.47895;588.0013
145.14622;127.474304;588.0561
145.1458;127.47829;588.1051
145.16048;127.49412;588.1526
145.17915;127.509544;588.1981
145.18645;127.53014;588.2401
145.19366;127.54233;588.27765
145.20001;127.54337;588.31464
145.1972;127.540085;588.3491
145.20065;127.539986;588.38055
145.20209;127.545334;588.4125
145.19751;127.54603;588.44116
145.19394;127.553535;588.46826
145.19307;127.56231;588.4949
145.2008;127.57079;588.5186
145.20352;127.57079;588.5414
145.20682;127.56774;588.5629
145.20593;127.56812;588.58234
145.20422;127.56774;588.60034
145.21048;127.57356;588.6174
145.21078;127.57428;588.6328
145.20885;127.571266;588.64777
145.20451;127.570076;588.6612
145.19789;127.55616;588.6741
145.19183;127.54654;588.6843
145.18134;127.53355;588.69354
145.17455;127.51827;588.7026
145.17029;127.51253;588.71063
145.16518;127.499535;588.71735
145.16283;127.48964;588.72253
145.15723;127.48053;588.72784
145.13747;127.456894;588.73157
145.12444;127.43019;588.73456
145.10867;127.407166;588.736
145.09372;127.38053;588.73865
145.0878;127.3669;588.73834
145.09628;127.36253;588.73914
145.09666;127.3462;588.7399
145.09421;127.34024;588.7382
145.09456;127.336784;588.7354
145.0853;127.32246;588.7333
145.07123;127.30097;588.7319
145.0551;127.272125;588.7273
145.05745;127.26686;588.7248
145.06061;127.26305;588.7199
145.05782;127.253815;588.71436
145.05807;127.25339;588.709
145.06276;127.251785;588.7036
145.05563;127.23235;588.69855
145.04814;127.21929;588.69434
145.04025;127.20573;588.68695
145.04016;127.19581;588.6804
145.03578;127.18558;588.6731
145.03035;127.18081;588.66547
145.0203;127.17318;588.65735
145.01048;127.16727;588.65106
145.01028;127.154305;588.6436
145.01418;127.14254;588.63245
145.00992;127.13317;588.623
145.00905;127.13046;588.61475
145.00352;127.12192;588.60614
145.00174;127.12297;588.5955
145.0022;127.12843;588.5856
145.00256;127.12941;588.57764
145.00186;127.12955;588.5674
145.00407;127.124115;588.55334
144.99232;127.10702;588.54474
144.96664;127.08997;588.53503
144.96593;127.08752;588.5249
144.97325;127.088066;588.51215
144.97748;127.089134;588.5011
144.97412;127.092575;588.49207
144.97197;127.09601;588.4802
144.96692;127.09193;588.4693
144.96458;127.07972;588.4594
144.95964;127.073265;588.44714
144.95497;127.06759;588.4365
144.96005;127.07052;588.42426
144.9589;127.07248;588.41205
144.96117;127.07779;588.4011
144.96532;127.084366;588.3897
144.96341;127.07968;588.3792
144.9543;127.06902;588.3662
144.95346;127.06069;588.3535
